date,price
2023-10-23,7170
2023-10-24,7080
2023-10-25,7016
2023-10-26,7256
2023-10-27,7260
2023-10-30,7252
2023-10-31,7098
2023-11-01,7146
2023-11-02,7320
2023-11-03,7350
2023-11-06,7350
2023-11-07,7320
2023-11-08,7384
2023-11-09,7280
2023-11-10,7398
2023-11-13,7374
2023-11-14,7484
2023-11-15,7634
2023-11-16,7600
2023-11-17,7490
2023-11-20,7452
2023-11-21,7418
2023-11-22,7558
2023-11-23,7444
2023-11-24,7338
2023-11-27,7410
2023-11-28,7372
2023-11-29,7248
2023-11-30,7336
2023-12-01,7188
2023-12-04,7208
2023-12-05,7112
2023-12-06,6930
2023-12-07,7044
2023-12-08,7188
2023-12-11,7212
2023-12-12,7220
2023-12-13,7076
2023-12-14,7070
2023-12-15,7070
2023-12-18,7164
2023-12-19,7152
2023-12-20,7164
2023-12-21,7168
2023-12-22,7126
2023-12-25,7140
2023-12-26,7186
2023-12-27,7284
2023-12-28,7234
2023-12-29,7086
2024-01-02,7062
2024-01-03,6952
2024-01-04,6984
2024-01-05,7022
2024-01-08,7006
2024-01-09,7054
2024-01-10,7226
2024-01-11,7256
2024-01-12,7338
2024-01-15,7300
2024-01-16,7384
2024-01-17,7298
2024-01-18,7412
2024-01-19,7520
2024-01-22,7474
2024-01-23,7432
2024-01-24,7498
2024-01-25,7532
2024-01-26,7544
2024-01-29,7412
2024-01-30,7196
2024-01-31,7138
2024-02-01,7118
2024-02-02,7052
2024-02-05,7054
2024-02-06,7114
2024-02-07,7110
2024-02-08,7216
2024-02-19,7270
2024-02-20,7320
2024-02-21,7382
2024-02-22,7350
2024-02-23,7294
2024-02-26,7274
2024-02-27,7360
2024-02-28,7392
2024-02-29,7478
2024-03-01,7562
2024-03-04,7522
2024-03-05,7534
2024-03-06,7662
2024-03-07,7682
2024-03-08,7818
2024-03-11,7768
2024-03-12,7852
2024-03-13,7900
2024-03-14,8132
2024-03-15,8084
2024-03-18,8132
2024-03-19,8180
2024-03-20,8362
2024-03-21,8284
2024-03-22,8262
2024-03-25,8372
2024-03-26,8266
2024-03-27,8130
2024-03-28,8122
2024-03-29,8216
2024-04-01,8328
2024-04-02,8286
2024-04-03,8570
2024-04-08,7788
2024-04-09,7876
2024-04-10,7880
2024-04-11,7892
2024-04-12,7774
2024-04-15,7664
2024-04-16,7606
2024-04-17,7458
2024-04-18,7452
2024-04-19,7382
2024-04-22,7346
2024-04-23,7442
2024-04-24,7510
2024-04-25,7314
2024-04-26,7400
2024-04-29,7434
2024-04-30,7360
2024-05-06,7408
2024-05-07,7560
2024-05-08,7492
2024-05-09,7406
2024-05-10,7286
2024-05-13,7454
2024-05-14,7490
2024-05-15,7532
2024-05-16,7456
2024-05-17,7638
2024-05-20,7664
2024-05-21,7662
2024-05-22,7662
2024-05-23,7598
2024-05-24,7588
2024-05-27,7604
2024-05-28,7774
2024-05-29,7858
2024-05-30,7742
2024-05-31,7908
2024-06-03,7652
2024-06-04,7644
2024-06-05,7602
2024-06-06,7734
2024-06-07,7800
2024-06-11,7596
2024-06-12,7728
2024-06-13,7716
2024-06-14,7684
2024-06-17,7510
2024-06-18,7610
2024-06-19,7706
2024-06-20,7700
2024-06-21,7644
2024-06-24,7634
2024-06-25,7582
2024-06-26,7640
2024-06-27,7586
2024-06-28,7666
2024-07-01,7868
2024-07-02,7994
2024-07-03,7986
2024-07-04,8000
2024-07-05,7954
2024-07-08,7904
2024-07-09,7778
2024-07-10,7612
2024-07-11,7638
2024-07-12,7766
2024-07-15,7718
2024-07-16,7820
2024-07-17,7878
2024-07-18,7916
2024-07-19,7850
2024-07-22,7958
2024-07-23,7896
2024-07-24,7746
2024-07-25,7744
2024-07-26,7880
2024-07-29,7882
2024-07-30,7852
2024-07-31,7782
2024-08-01,7764
2024-08-02,7968
2024-08-05,7856
2024-08-06,7600
2024-08-07,7408
2024-08-08,7436
2024-08-09,7578
2024-08-12,7568
2024-08-13,7436
2024-08-14,7420
2024-08-15,7496
2024-08-16,7484
2024-08-19,7578
2024-08-20,7638
2024-08-21,7648
2024-08-22,7772
2024-08-23,7812
2024-08-26,8078
2024-08-27,8062
2024-08-28,8014
2024-08-29,7988
2024-08-30,8056
2024-09-02,7906
2024-09-03,7998
2024-09-04,7874
2024-09-05,7862
2024-09-06,7886
2024-09-09,7898
2024-09-10,7840
2024-09-11,7880
2024-09-12,7828
2024-09-13,7766
2024-09-18,7952
2024-09-19,8166
2024-09-20,8180
2024-09-23,8228
2024-09-24,8258
2024-09-25,8386
2024-09-26,8530
2024-09-27,8616
2024-09-30,8568
2024-10-08,8746
2024-10-09,8690
2024-10-10,8690
2024-10-11,8846
2024-10-14,8852
2024-10-15,8724
2024-10-16,8902
2024-10-17,8864
2024-10-18,8836
2024-10-21,8860
2024-10-22,8996
2024-10-23,9230
2024-10-24,9280
2024-10-25,9302
2024-10-28,9270
2024-10-29,9270
2024-10-30,9392
2024-10-31,9478
2024-11-01,9668
2024-11-04,9714
2024-11-05,9610
2024-11-06,9712
2024-11-07,9914
2024-11-08,10088
2024-11-11,10212
2024-11-12,10146
2024-11-13,9782
2024-11-14,9914
2024-11-15,10084
2024-11-18,9878
2024-11-19,9966
2024-11-20,9954
2024-11-21,9556
2024-11-22,9570
2024-11-25,9710
2024-11-26,9740
2024-11-27,9874
2024-11-28,9908
2024-11-29,10194
2024-12-02,10210
2024-12-03,10428
2024-12-04,10328
2024-12-05,10282
2024-12-06,9600
2024-12-09,9542
2024-12-10,9292
2024-12-11,9352
2024-12-12,9216
2024-12-13,9266
2024-12-16,9322
2024-12-17,9202
2024-12-18,9004
2024-12-19,8736
2024-12-20,8750
2024-12-23,8812
2024-12-24,8822
2024-12-25,8706
2024-12-26,8740
2024-12-27,8786
2024-12-30,8744
2024-12-31,8668
2025-01-02,8474
2025-01-03,8530
2025-01-06,8484
2025-01-07,8722
2025-01-08,8618
2025-01-09,8418
2025-01-10,8524
2025-01-13,8758
2025-01-14,8710
2025-01-15,8482
2025-01-16,8344
2025-01-17,8390
2025-01-20,8430
2025-01-21,8446
2025-01-22,8360
2025-01-23,8242
2025-01-24,8258
2025-01-27,8452
2025-02-05,8612
2025-02-06,8690
2025-02-07,8888
2025-02-10,8956
2025-02-11,9076
2025-02-12,9154
2025-02-13,8950
2025-02-14,9078
2025-02-17,9064
2025-02-18,9012
2025-02-19,9200
2025-02-20,9368
2025-02-21,9368
2025-02-24,9240
2025-02-25,9178
2025-02-26,9228
2025-02-27,9080
2025-02-28,9146
2025-03-03,9042
2025-03-04,8800
2025-03-05,8802
2025-03-06,8962
2025-03-07,9106
2025-03-10,9074
2025-03-11,8934
2025-03-12,9040
2025-03-13,9106
2025-03-14,9120
2025-03-17,8988
2025-03-18,9084
2025-03-19,8942
2025-03-20,9152
2025-03-21,9088
2025-03-24,8988
2025-03-25,8812
2025-03-26,8846
2025-03-27,8886
2025-03-28,9088
2025-03-31,9104
2025-04-01,9146
2025-04-02,9304
2025-04-03,9198
2025-04-07,8740
2025-04-08,8758
2025-04-09,7978
2025-04-10,8186
2025-04-11,8196
2025-04-14,8170
2025-04-15,8134
2025-04-16,8078
2025-04-17,8204
2025-04-18,8132
2025-04-21,8068
2025-04-22,8130
2025-04-23,8218
2025-04-24,8230
2025-04-25,8376
2025-04-28,8174
2025-04-29,8120
2025-04-30,8148
2025-05-06,7974
2025-05-07,7914
2025-05-08,7908
2025-05-09,7886
2025-05-12,8024
2025-05-13,7954
2025-05-14,8184
2025-05-15,8048
2025-05-16,7984
2025-05-19,7998
2025-05-20,8106
2025-05-21,8104
2025-05-22,7994
2025-05-23,8006
2025-05-26,7954
2025-05-27,8044
2025-05-28,8076
2025-05-29,8190
2025-05-30,8060
2025-06-03,8196
2025-06-04,8130
2025-06-05,8126
2025-06-06,8110
2025-06-09,8182
2025-06-10,8116
2025-06-11,7970
2025-06-12,8010
2025-06-13,8140
2025-06-16,8436
2025-06-17,8446
2025-06-18,8518
2025-06-19,8538
2025-06-20,8536
2025-06-23,8520
2025-06-24,8326
2025-06-25,8344
2025-06-26,8360
2025-06-27,8376
2025-06-30,8330
2025-07-01,8336
2025-07-02,8440
2025-07-03,8478
2025-07-04,8472
2025-07-07,8466
2025-07-08,8644
2025-07-09,8678
2025-07-10,8638
2025-07-11,8682
2025-07-14,8748
2025-07-15,8708
2025-07-16,8722
2025-07-17,8796
2025-07-18,8964
2025-07-21,8910
2025-07-22,8926
2025-07-23,8994
2025-07-24,9104
2025-07-25,8936
2025-07-28,8946
2025-07-29,8970
2025-07-30,8982
2025-07-31,8900
2025-08-01,8910
2025-08-04,8838
2025-08-05,9064
2025-08-06,8970
2025-08-07,8950
2025-08-08,8980
2025-08-11,9238
2025-08-12,9396
2025-08-13,9490
2025-08-14,9368
2025-08-15,9460
2025-08-18,9584
2025-08-19,9640
2025-08-20,9554
2025-08-21,9500
2025-08-22,9592
2025-08-25,9582
2025-08-26,9500
2025-08-27,9500
2025-08-28,9414
2025-08-29,9316
2025-09-01,9384
2025-09-02,9422
2025-09-03,9368
2025-09-04,9390
2025-09-05,9526
2025-09-08,9466
2025-09-09,9486
2025-09-10,9244
2025-09-11,9330
2025-09-12,9296
2025-09-15,9422
2025-09-16,9482
2025-09-17,9424
2025-09-18,9304
2025-09-19,9316
2025-09-22,9360
2025-09-23,9054
2025-09-24,9126
2025-09-25,9222
2025-09-26,9236
2025-09-29,9234
2025-09-30,9228
2025-10-09,9570
2025-10-10,9438
2025-10-13,9364
2025-10-14,9330
2025-10-15,9322
2025-10-16,9312
2025-10-17,9308
2025-10-20,9318
2025-10-21,9294
2025-10-22,9164
2025-10-23,9132
2025-10-24,9122
2025-10-27,9100
2025-10-28,8958
2025-10-29,8842
2025-10-30,8828
2025-10-31,8764
2025-11-03,8664
2025-11-04,8616
2025-11-05,8590
2025-11-06,8732
2025-11-07,8660
2025-11-10,8690
2025-11-11,8770
2025-11-12,8744
2025-11-13,8752
2025-11-14,8644
2025-11-17,8680
2025-11-18,8708
2025-11-19,8852
2025-11-20,8646
2025-11-21,8550
2025-11-24,8486
2025-11-25,8360
2025-11-26,8440
2025-11-27,8528
2025-11-28,8626
2025-12-01,8652
2025-12-02,8720
2025-12-03,8730
2025-12-04,8666
2025-12-05,8762
2025-12-08,8702
2025-12-09,8628
2025-12-10,8528
2025-12-11,8642
2025-12-12,8552
2025-12-15,8492
2025-12-16,8410
2025-12-17,8342
2025-12-18,8368
2025-12-19,8292
2025-12-22,8414
2025-12-23,8486
2025-12-24,8488
2025-12-25,8542
2025-12-26,8568
2025-12-29,8512
2025-12-30,8658
2025-12-31,8584
2026-01-05,8488
2026-01-06,8500
2026-01-07,8562
2026-01-08,8612
2026-01-09,8682
2026-01-12,8724
2026-01-13,8778
2026-01-14,8748
2026-01-15,8578
2026-01-16,8674
2026-01-19,8648
2026-01-20,8748
