date,price
2023-10-23,3886
2023-10-24,3859
2023-10-25,3895
2023-10-26,3908
2023-10-27,3929
2023-10-30,3992
2023-10-31,3916
2023-11-01,3957
2023-11-02,3997
2023-11-03,4039
2023-11-06,4118
2023-11-07,4100
2023-11-08,4129
2023-11-09,4119
2023-11-10,4028
2023-11-13,4058
2023-11-14,4094
2023-11-15,4138
2023-11-16,4126
2023-11-17,4036
2023-11-20,3987
2023-11-21,4029
2023-11-22,3997
2023-11-23,3956
2023-11-24,3969
2023-11-27,3902
2023-11-28,3899
2023-11-29,3884
2023-11-30,3439
2023-12-01,3380
2023-12-04,3366
2023-12-05,3368
2023-12-06,3395
2023-12-07,3389
2023-12-08,3418
2023-12-11,3418
2023-12-12,3479
2023-12-13,3463
2023-12-14,3409
2023-12-15,3404
2023-12-18,3376
2023-12-19,3380
2023-12-20,3355
2023-12-21,3355
2023-12-22,3322
2023-12-25,3344
2023-12-26,3338
2023-12-27,3364
2023-12-28,3360
2023-12-29,3313
2024-01-02,3248
2024-01-03,3245
2024-01-04,3259
2024-01-05,3205
2024-01-08,3157
2024-01-09,3162
2024-01-10,3144
2024-01-11,3135
2024-01-12,3078
2024-01-15,3072
2024-01-16,3083
2024-01-17,3054
2024-01-18,3028
2024-01-19,3037
2024-01-22,3039
2024-01-23,3047
2024-01-24,3072
2024-01-25,3050
2024-01-26,3007
2024-01-29,2952
2024-01-30,2944
2024-01-31,2994
2024-02-01,3033
2024-02-02,2997
2024-02-05,2993
2024-02-06,3002
2024-02-07,2982
2024-02-08,3007
2024-02-19,3042
2024-02-20,3026
2024-02-21,3001
2024-02-22,2989
2024-02-23,2996
2024-02-26,2989
2024-02-27,3031
2024-02-28,3020
2024-02-29,3021
2024-03-01,3086
2024-03-04,3141
2024-03-05,3135
2024-03-06,3127
2024-03-07,3145
2024-03-08,3234
2024-03-11,3214
2024-03-12,3224
2024-03-13,3218
2024-03-14,3266
2024-03-15,3292
2024-03-18,3266
2024-03-19,3287
2024-03-20,3324
2024-03-21,3385
2024-03-22,3316
2024-03-25,3249
2024-03-26,3258
2024-03-27,3311
2024-03-28,3283
2024-03-29,3321
2024-04-01,3351
2024-04-02,3317
2024-04-03,3293
2024-04-08,3323
2024-04-09,3335
2024-04-10,3321
2024-04-11,3287
2024-04-12,3325
2024-04-15,3357
2024-04-16,3385
2024-04-17,3287
2024-04-18,3322
2024-04-19,3353
2024-04-22,3338
2024-04-23,3363
2024-04-24,3397
2024-04-25,3377
2024-04-26,3386
2024-04-29,3375
2024-04-30,3399
2024-05-06,3475
2024-05-07,3591
2024-05-08,3594
2024-05-09,3571
2024-05-10,3523
2024-05-13,3559
2024-05-14,3536
2024-05-15,3565
2024-05-16,3550
2024-05-17,3592
2024-05-20,3583
2024-05-21,3580
2024-05-22,3622
2024-05-23,3622
2024-05-24,3589
2024-05-27,3588
2024-05-28,3560
2024-05-29,3509
2024-05-30,3481
2024-05-31,3495
2024-06-03,3447
2024-06-04,3466
2024-06-05,3487
2024-06-06,3502
2024-06-07,3494
2024-06-11,3477
2024-06-12,3485
2024-06-13,3417
2024-06-14,3457
2024-06-17,3399
2024-06-18,3362
2024-06-19,3374
2024-06-20,3379
2024-06-21,3334
2024-06-24,3347
2024-06-25,3358
2024-06-26,3360
2024-06-27,3363
2024-06-28,3374
2024-07-01,3366
2024-07-02,3393
2024-07-03,3381
2024-07-04,3307
2024-07-05,3338
2024-07-08,3313
2024-07-09,3258
2024-07-10,3225
2024-07-11,3185
2024-07-12,3166
2024-07-15,3105
2024-07-16,3084
2024-07-17,3111
2024-07-18,3112
2024-07-19,3148
2024-07-22,3163
2024-07-23,3154
2024-07-24,3159
2024-07-25,3142
2024-07-26,3161
2024-07-29,3101
2024-07-30,3084
2024-07-31,3093
2024-08-01,3072
2024-08-02,3084
2024-08-05,3055
2024-08-06,3023
2024-08-07,3065
2024-08-08,3068
2024-08-09,3058
2024-08-12,3038
2024-08-13,2931
2024-08-14,2911
2024-08-15,2949
2024-08-16,2936
2024-08-19,2917
2024-08-20,2942
2024-08-21,2960
2024-08-22,2944
2024-08-23,2929
2024-08-26,2955
2024-08-27,2978
2024-08-28,3002
2024-08-29,2998
2024-08-30,3027
2024-09-02,3031
2024-09-03,3070
2024-09-04,3036
2024-09-05,3079
2024-09-06,3122
2024-09-09,3091
2024-09-10,3040
2024-09-11,3063
2024-09-12,3051
2024-09-13,3075
2024-09-18,3138
2024-09-19,3065
2024-09-20,3065
2024-09-23,3056
2024-09-24,3102
2024-09-25,3052
2024-09-26,3116
2024-09-27,3089
2024-09-30,3150
2024-10-08,3019
2024-10-09,3026
2024-10-10,3022
2024-10-11,2974
2024-10-14,2991
2024-10-15,2992
2024-10-16,3009
2024-10-17,2961
2024-10-18,2995
2024-10-21,2985
2024-10-22,2978
2024-10-23,2988
2024-10-24,2984
2024-10-25,2948
2024-10-28,2985
2024-10-29,3012
2024-10-30,3015
2024-10-31,2992
2024-11-01,2963
2024-11-04,2817
2024-11-05,2789
2024-11-06,2816
2024-11-07,2882
2024-11-08,2850
2024-11-11,2920
2024-11-12,2924
2024-11-13,2927
2024-11-14,2903
2024-11-15,2814
2024-11-18,2821
2024-11-19,2836
2024-11-20,2827
2024-11-21,2822
2024-11-22,2767
2024-11-25,2792
2024-11-26,2807
2024-11-27,2804
2024-11-28,2800
2024-11-29,2801
2024-12-02,2783
2024-12-03,2757
2024-12-04,2706
2024-12-05,2660
2024-12-06,2656
2024-12-09,2681
2024-12-10,2673
2024-12-11,2650
2024-12-12,2646
2024-12-13,2642
2024-12-16,2651
2024-12-17,2614
2024-12-18,2567
2024-12-19,2572
2024-12-20,2633
2024-12-23,2616
2024-12-24,2628
2024-12-25,2645
2024-12-26,2668
2024-12-27,2670
2024-12-30,2683
2024-12-31,2696
2025-01-02,2716
2025-01-03,2688
2025-01-06,2697
2025-01-07,2647
2025-01-08,2646
2025-01-09,2616
2025-01-10,2659
2025-01-13,2741
2025-01-14,2753
2025-01-15,2772
2025-01-16,2761
2025-01-17,2779
2025-01-20,2812
2025-01-21,2849
2025-01-22,2844
2025-01-23,2836
2025-01-24,2840
2025-01-27,2822
2025-02-05,2932
2025-02-06,2902
2025-02-07,2909
2025-02-10,2899
2025-02-11,2900
2025-02-12,2854
2025-02-13,2845
2025-02-14,2883
2025-02-17,2849
2025-02-18,2858
2025-02-19,2902
2025-02-20,2929
2025-02-21,2945
2025-02-24,2905
2025-02-25,2912
2025-02-26,2886
2025-02-27,2939
2025-02-28,2932
2025-03-03,3007
2025-03-04,2974
2025-03-05,2881
2025-03-06,2893
2025-03-07,2885
2025-03-10,2937
2025-03-11,2855
2025-03-12,2838
2025-03-13,2877
2025-03-14,2901
2025-03-17,2895
2025-03-18,2907
2025-03-19,2909
2025-03-20,2855
2025-03-21,2861
2025-03-24,2858
2025-03-25,2868
2025-03-26,2820
2025-03-27,2948
2025-03-28,2942
2025-03-31,2989
2025-04-01,2951
2025-04-02,2983
2025-04-03,3039
2025-04-07,3056
2025-04-08,3164
2025-04-09,3119
2025-04-10,3074
2025-04-11,3082
2025-04-14,3104
2025-04-15,3066
2025-04-16,3013
2025-04-17,3020
2025-04-18,3021
2025-04-21,3045
2025-04-22,3054
2025-04-23,3048
2025-04-24,3059
2025-04-25,3031
2025-04-28,2985
2025-04-29,2964
2025-04-30,2920
2025-05-06,2915
2025-05-07,2920
2025-05-08,2919
2025-05-09,2899
2025-05-12,2908
2025-05-13,2886
2025-05-14,2914
2025-05-15,2923
2025-05-16,2899
2025-05-19,2886
2025-05-20,2889
2025-05-21,2934
2025-05-22,2939
2025-05-23,2952
2025-05-26,2950
2025-05-27,2966
2025-05-28,2961
2025-05-29,2962
2025-05-30,2968
2025-06-03,2935
2025-06-04,2939
2025-06-05,2958
2025-06-06,3010
2025-06-09,3019
2025-06-10,3031
2025-06-11,3047
2025-06-12,3049
2025-06-13,3041
2025-06-16,3045
2025-06-17,3074
2025-06-18,3062
2025-06-19,3077
2025-06-20,3067
2025-06-23,3037
2025-06-24,3037
2025-06-25,2993
2025-06-26,2936
2025-06-27,2946
2025-06-30,2961
2025-07-01,2961
2025-07-02,2944
2025-07-03,2958
2025-07-04,2954
2025-07-07,2937
2025-07-08,2935
2025-07-09,2947
2025-07-10,2954
2025-07-11,2976
2025-07-14,2992
2025-07-15,2978
2025-07-16,2977
2025-07-17,3029
2025-07-18,3056
2025-07-21,3069
2025-07-22,3086
2025-07-23,3095
2025-07-24,3025
2025-07-25,3021
2025-07-28,2990
2025-07-29,2983
2025-07-30,3010
2025-07-31,3000
2025-08-01,3037
2025-08-04,3055
2025-08-05,3065
2025-08-06,3072
2025-08-07,3078
2025-08-08,3094
2025-08-11,3072
2025-08-12,3091
2025-08-13,3163
2025-08-14,3157
2025-08-15,3137
2025-08-18,3155
2025-08-19,3161
2025-08-20,3160
2025-08-21,3113
2025-08-22,3088
2025-08-25,3117
2025-08-26,3081
2025-08-27,3045
2025-08-28,3039
2025-08-29,3055
2025-09-01,3054
2025-09-02,3050
2025-09-03,3066
2025-09-04,3048
2025-09-05,3067
2025-09-08,3081
2025-09-09,3075
2025-09-10,3066
2025-09-11,3088
2025-09-12,3079
2025-09-15,3042
2025-09-16,3041
2025-09-17,3002
2025-09-18,2993
2025-09-19,3014
2025-09-22,3034
2025-09-23,2928
2025-09-24,2930
2025-09-25,2967
2025-09-26,2937
2025-09-29,2933
2025-09-30,2928
2025-10-09,2939
2025-10-10,2922
2025-10-13,2932
2025-10-14,2902
2025-10-15,2917
2025-10-16,2907
2025-10-17,2868
2025-10-20,2895
2025-10-21,2889
2025-10-22,2885
2025-10-23,2938
2025-10-24,2933
2025-10-27,2932
2025-10-28,2975
2025-10-29,2969
2025-10-30,2994
2025-10-31,3021
2025-11-03,3026
2025-11-04,3015
2025-11-05,3073
2025-11-06,3068
2025-11-07,3058
2025-11-10,3063
2025-11-11,3054
2025-11-12,3059
2025-11-13,3071
2025-11-14,3092
2025-11-17,3043
2025-11-18,3041
2025-11-19,3022
2025-11-20,3017
2025-11-21,3012
2025-11-24,3011
2025-11-25,3013
2025-11-26,3015
2025-11-27,2838
2025-11-28,2845
2025-12-01,2835
2025-12-02,2848
2025-12-03,2847
2025-12-04,2833
2025-12-05,2821
2025-12-08,2778
2025-12-09,2763
2025-12-10,2754
2025-12-11,2750
2025-12-12,2770
2025-12-15,2758
2025-12-16,2777
2025-12-17,2756
2025-12-18,2747
2025-12-19,2735
2025-12-22,2741
2025-12-23,2745
2025-12-24,2728
2025-12-25,2760
2025-12-26,2790
2025-12-29,2774
2025-12-30,2778
2025-12-31,2749
2026-01-05,2754
2026-01-06,2776
2026-01-07,2811
2026-01-08,2782
2026-01-09,2786
2026-01-12,2790
2026-01-13,2761
2026-01-14,2751
2026-01-15,2740
2026-01-16,2727
2026-01-19,2727
2026-01-20,2736
